biz_date,biz_hour,post_count
20180429,21,12970
20180429,22,6704
20180429,23,2409
20180430,00,995
20180430,01,493
20180430,02,292
20180430,03,130
20180430,04,115
20180430,05,674
20180430,06,4471
20180430,07,50094
20180430,08,434628
20180430,09,826831
20180430,10,848822
20180430,11,638483
20180430,12,392673
20180430,13,270343
20180430,14,333004
20180430,15,408643
20180430,16,336684
20180430,17,207219
20180430,18,110806
20180430,19,52741
20180430,20,25655
20180430,21,12810
20180430,22,6084
20180430,23,2558
20180501,00,1187
20180501,01,357
20180501,02,207
20180501,03,108
20180501,04,145
20180501,05,790
20180501,06,5087
20180501,07,58048
20180501,08,439224
20180501,09,812160
20180501,10,818163
20180501,11,602551
20180501,12,365382
20180501,13,258182
20180501,14,336404
20180501,15,411888
20180501,16,336295
20180501,17,204974
20180501,18,108172
20180501,19,51576
20180501,20,23557
20180501,21,12375
20180501,22,6505
20180501,23,2960
20180502,00,919
20180502,01,870
20180502,02,426
20180502,03,196
20180502,04,59
20180502,05,924
20180502,06,6969
20180502,07,63986
20180502,08,498053
20180502,09,843584
20180502,10,823228
20180502,11,620547
20180502,12,410753
20180502,13,287568
20180502,14,344602
20180502,15,406450
20180502,16,310967
20180502,17,188918
20180502,18,104113
20180502,19,50513
20180502,20,24975
20180502,21,12234
20180502,22,6628
20180502,23,2706
20180503,00,662
20180503,01,450
20180503,02,354
20180503,03,247
20180503,04,62
20180503,05,793
20180503,06,5020
20180503,07,60988
20180503,08,500481
20180503,09,899951
20180503,10,853266
20180503,11,603386
20180503,12,354594
20180503,13,253083
20180503,14,338650
20180503,15,427953
20180503,16,344286
20180503,17,215174
20180503,18,117007
20180503,19,54287
20180503,20,22918
20180503,21,10008
20180503,22,4407
20180503,23,1548
20180504,00,817
20180504,01,438
20180504,02,147
20180504,03,147
20180504,04,92
20180504,05,521
20180504,06,4027
20180504,07,46135
20180504,08,450460
20180504,09,922558
20180504,10,978413
20180504,11,772656
20180504,12,504811
20180504,13,332555
20180504,14,370260
20180504,15,502611
20180504,16,460815
20180504,17,312728
20180504,18,190061
20180504,19,93425
20180504,20,41674
20180504,21,18611
20180504,22,8451
20180504,23,3384
20180505,00,1098
20180505,01,401
20180505,02,146
20180505,03,86
20180505,04,118
20180505,05,533
20180505,06,4405
20180505,07,40098
20180505,08,387377
20180505,09,854112
20180505,10,981395
20180505,11,817725
20180505,12,554606
20180505,13,372006
20180505,14,388777
20180505,15,527249
20180505,16,500321
20180505,17,338564
20180505,18,192460
20180505,19,97099
20180505,20,43952
20180505,21,20026
20180505,22,9440
20180505,23,4117
20180506,00,1459
20180506,01,610
20180506,02,159
20180506,03,71
20180506,04,44
20180506,05,730
20180506,06,5238
20180506,07,44350
20180506,08,392228
20180506,09,816721
20180506,10,946968
20180506,11,782162
20180506,12,524273
20180506,13,356149
20180506,14,384188
20180506,15,505379
20180506,16,464141
20180506,17,308437
20180506,18,176370
20180506,19,91049
20180506,20,42905
20180506,21,19613
20180506,22,8401
20180506,23,4193
20180507,00,1875
20180507,01,752
20180507,02,282
20180507,03,40
20180507,04,97
20180507,05,820
20180507,06,6585
20180507,07,52449
20180507,08,454782
20180507,09,889036
20180507,10,936233
20180507,11,755180
20180507,12,535279
20180507,13,362406
20180507,14,381555
20180507,15,471714
20180507,16,406655
20180507,17,274665
20180507,18,168679
20180507,19,85074
20180507,20,42946
20180507,21,20730
20180507,22,8998
20180507,23,3704
20180508,00,1536
20180508,01,782
20180508,02,216
20180508,03,68
20180508,04,110
20180508,05,958
20180508,06,4437
20180508,07,50469
20180508,08,458049
20180508,09,908714
20180508,10,958050
20180508,11,741354
20180508,12,481316
20180508,13,312739
20180508,14,367171
20180508,15,474677
20180508,16,410596
20180508,17,272607
20180508,18,160087
20180508,19,78096
20180508,20,36147
20180508,21,16265
20180508,22,6815
20180508,23,3136
20180509,00,1082
20180509,01,485
20180509,02,92
20180509,03,186
20180509,04,74
20180509,05,835
20180509,06,3909
20180509,07,43021
20180509,08,438441
20180509,09,910077
20180509,10,991729
20180509,11,796906
20180509,12,527491
20180509,13,340926
20180509,14,366840
20180509,15,479692
20180509,16,433146
20180509,17,292995
20180509,18,179336
20180509,19,84762
20180509,20,39434
20180509,21,17151
20180509,22,7093
20180509,23,2883
20180510,00,1239
20180510,01,331
20180510,02,147
20180510,03,2
20180510,04,60
20180510,05,783
20180510,06,3654
20180510,07,43004
20180510,08,443443
20180510,09,933935
20180510,10,1003452
20180510,11,800658
20180510,12,531337
20180510,13,341060
20180510,14,372260
20180510,15,495760
20180510,16,453373
20180510,17,312429
20180510,18,184740
20180510,19,88113
20180510,20,39226
20180510,21,17337
20180510,22,7199
20180510,23,3002
20180511,00,1259
20180511,01,515
20180511,02,246
20180511,03,77
20180511,04,39
20180511,05,776
20180511,06,4286
20180511,07,41165
20180511,08,434921
20180511,09,930956
20180511,10,1016667
20180511,11,813494
20180511,12,541334
20180511,13,348411
20180511,14,372821
20180511,15,500093
20180511,16,449583
20180511,17,305019
20180511,18,186399
20180511,19,91824
20180511,20,42290
20180511,21,18557
20180511,22,7220
20180511,23,3497
20180512,00,1128
20180512,01,637
20180512,02,272
20180512,03,190
20180512,04,194
20180512,05,784
20180512,06,4227
20180512,07,42199
20180512,08,426004
20180512,09,918394
20180512,10,998280
20180512,11,800687
20180512,12,515816
20180512,13,342091
20180512,14,381145
20180512,15,507340
20180512,16,454790
20180512,17,290636
20180512,18,161831
20180512,19,78008
20180512,20,33845
20180512,21,16256
20180512,22,6560
20180512,23,2649
20180513,00,1185
20180513,01,581
20180513,02,173
20180513,03,76
20180513,04,162
20180513,05,793
20180513,06,5064
20180513,07,49320
20180513,08,432788
20180513,09,894452
20180513,10,951651
20180513,11,725205
20180513,12,456391
20180513,13,302366
20180513,14,350738
20180513,15,451512
20180513,16,402197
20180513,17,261040
20180513,18,140752
20180513,19,68679
20180513,20,32178
20180513,21,15647
20180513,22,8130
20180513,23,3281
20180514,00,1451
20180514,01,736
20180514,02,368
20180514,03,36
20180514,04,98
20180514,05,1067
20180514,06,6705
20180514,07,59116
20180514,08,487052
20180514,09,922968
20180514,10,954116
20180514,11,748294
20180514,12,506547
20180514,13,330091
20180514,14,357032
20180514,15,455080
20180514,16,388483
20180514,17,255511
20180514,18,147396
20180514,19,73643
20180514,20,35077
20180514,21,16610
20180514,22,7255
20180514,23,2662
20180515,00,934
20180515,01,352
20180515,02,203
20180515,03,186
20180515,04,130
20180515,05,916
20180515,06,4617
20180515,07,49845
20180515,08,488115
20180515,09,956882
20180515,10,980108
20180515,11,737727
20180515,12,461509
20180515,13,300539
20180515,14,357147
20180515,15,481964
20180515,16,410874
20180515,17,275516
20180515,18,160224
20180515,19,75461
20180515,20,33575
20180515,21,14503
20180515,22,5548
20180515,23,2301
20180516,00,578
20180516,01,221
20180516,02,60
20180516,03,66
20180516,04,114
20180516,05,1009
20180516,06,3918
20180516,07,45041
20180516,08,448049
20180516,09,944692
20180516,10,993534
20180516,11,785763
20180516,12,514003
20180516,13,325914
20180516,14,353773
20180516,15,497706
20180516,16,465364
20180516,17,327162
20180516,18,203293
20180516,19,96807
20180516,20,41922
20180516,21,20040
20180516,22,7075
20180516,23,3057
20180517,00,898
20180517,01,299
20180517,02,112
20180517,03,71
20180517,04,139
20180517,05,651
20180517,06,4427
20180517,07,41731
20180517,08,429609
20180517,09,945258
20180517,10,1038712
20180517,11,845852
20180517,12,573773
20180517,13,360042
20180517,14,367508
20180517,15,513681
20180517,16,516850
20180517,17,380914
20180517,18,249825
20180517,19,122566
20180517,20,57184
20180517,21,23801
20180517,22,9438
20180517,23,2745
20180518,00,958
20180518,01,214
20180518,02,209
20180518,03,173
20180518,04,103
20180518,05,652
20180518,06,4556
20180518,07,41105
20180518,08,413917
20180518,09,918477
20180518,10,1050646
20180518,11,881057
20180518,12,609611
20180518,13,391752
20180518,14,377761
20180518,15,527508
20180518,16,534056
20180518,17,417959
20180518,18,277631
20180518,19,148618
20180518,20,68934
20180518,21,32943
20180518,22,13358
20180518,23,4480
20180519,00,1737
20180519,01,364
20180519,02,147
20180519,03,91
20180519,04,124
20180519,05,1395
20180519,06,6049
20180519,07,40275
20180519,08,358796
20180519,09,838648
20180519,10,1008441
20180519,11,882128
20180519,12,613639
20180519,13,403695
20180519,14,382228
20180519,15,532901
20180519,16,551038
20180519,17,413747
20180519,18,254478
20180519,19,137268
20180519,20,66284
20180519,21,32238
20180519,22,13881
20180519,23,4561
20180520,00,1586
20180520,01,362
20180520,02,207
20180520,03,307
20180520,04,326
20180520,05,1254
20180520,06,6130
20180520,07,42387
20180520,08,362774
20180520,09,798438
20180520,10,967221
20180520,11,829711
20180520,12,581196
20180520,13,386874
20180520,14,382326
20180520,15,510716
20180520,16,507327
20180520,17,364519
20180520,18,224174
20180520,19,120641
20180520,20,62102
20180520,21,31673
20180520,22,13628
20180520,23,4847
20180521,00,1394
20180521,01,401
20180521,02,265
20180521,03,79
20180521,04,288
20180521,05,1052
20180521,06,6595
20180521,07,45763
20180521,08,406065
20180521,09,877654
20180521,10,972309
20180521,11,805430
20180521,12,594356
20180521,13,400608
20180521,14,378500
20180521,15,492888
20180521,16,471432
20180521,17,359609
20180521,18,243771
20180521,19,129526
20180521,20,63293
20180521,21,30105
20180521,22,12452
20180521,23,3962
20180522,00,1516
20180522,01,401
20180522,02,196
20180522,03,130
20180522,04,364
20180522,05,1248
20180522,06,5070
20180522,07,42061
20180522,08,415989
20180522,09,922437
20180522,10,1013315
20180522,11,834242
20180522,12,566910
20180522,13,366529
20180522,14,374378
20180522,15,491730
20180522,16,481376
20180522,17,359602
20180522,18,248620
20180522,19,134318
20180522,20,65024
20180522,21,30967
20180522,22,12657
20180522,23,4665
20180523,00,1937
20180523,01,614
20180523,02,428
20180523,03,139
20180523,04,61
20180523,05,1201
20180523,06,5701
20180523,07,46285
20180523,08,437492
20180523,09,943231
20180523,10,1041567
20180523,11,846690
20180523,12,577543
20180523,13,364456
20180523,14,369690
20180523,15,506909
20180523,16,498264
20180523,17,371984
20180523,18,257712
20180523,19,137780
20180523,20,63794
20180523,21,29925
20180523,22,13138
20180523,23,5008
20180524,00,1981
20180524,01,563
20180524,02,176
20180524,03,79
20180524,04,202
20180524,05,1210
20180524,06,4945
20180524,07,44958
20180524,08,437736
20180524,09,941583
20180524,10,1046797
20180524,11,855522
20180524,12,584186
20180524,13,362162
20180524,14,374747
20180524,15,500659
20180524,16,491731
20180524,17,360144
20180524,18,243160
20180524,19,131696
20180524,20,62775
20180524,21,29585
20180524,22,10922
20180524,23,4522
20180525,00,1495
20180525,01,538
20180525,02,222
20180525,03,12
20180525,04,248
20180525,05,922
20180525,06,4224
20180525,07,42829
20180525,08,412512
20180525,09,930743
20180525,10,1023936
20180525,11,830666
20180525,12,562459
20180525,13,360735
20180525,14,368803
20180525,15,487626
20180525,16,463383
20180525,17,336189
20180525,18,225024
20180525,19,122184
20180525,20,56987
20180525,21,27092
20180525,22,12242
20180525,23,4307
20180526,00,1550
20180526,01,767
20180526,02,358
20180526,03,114
20180526,04,152
20180526,05,951
20180526,06,4963
20180526,07,47292
20180526,08,405453
20180526,09,872476
20180526,10,984607
20180526,11,798180
20180526,12,524147
20180526,13,340971
20180526,14,371618
20180526,15,496824
20180526,16,449724
20180526,17,298216
20180526,18,178973
20180526,19,93388
20180526,20,42077
20180526,21,21071
20180526,22,9726
20180526,23,3672
20180527,00,1167
20180527,01,344
20180527,02,101
20180527,03,139
20180527,04,191
20180527,05,713
20180527,06,5023
20180527,07,50783
20180527,08,436272
20180527,09,874178
20180527,10,948258
20180527,11,741331
20180527,12,475686
20180527,13,312512
20180527,14,359432
20180527,15,464239
20180527,16,420043
20180527,17,268402
20180527,18,150218
20180527,19,75986
20180527,20,36509
20180527,21,18128
20180527,22,8165
20180527,23,2957
20180528,00,1262
20180528,01,523
20180528,02,339
20180528,03,83
20180528,04,160
20180528,05,796
20180528,06,5651
20180528,07,61440
20180528,08,490613
20180528,09,919300
20180528,10,932234
20180528,11,729928
20180528,12,489298
20180528,13,322421
20180528,14,358434
20180528,15,443817
20180528,16,375510
20180528,17,250703
20180528,18,158231
20180528,19,78813
20180528,20,34798
20180528,21,16694
20180528,22,6680
20180528,23,2795
20180529,00,992
20180529,01,331
20180529,02,199
20180529,03,94
20180529,04,277
20180529,05,902
20180529,06,4757
20180529,07,54320
20180529,08,485403
20180529,09,968694
20180529,10,988464
20180529,11,745655
20180529,12,467413
20180529,13,306105
20180529,14,359943
20180529,15,460562
20180529,16,395207
20180529,17,258519
20180529,18,153279
20180529,19,76855
20180529,20,34404
20180529,21,16105
20180529,22,5524
20180529,23,2469
20180530,00,870
20180530,01,220
20180530,02,153
20180530,03,223
20180530,04,195
20180530,05,894
20180530,06,4489
20180530,07,49016
20180530,08,459212
20180530,09,970061
20180530,10,1010711
20180530,11,790470
20180530,12,504344
20180530,13,320894
20180530,14,361564
20180530,15,477960
20180530,16,420079
20180530,17,290899
20180530,18,175146
20180530,19,85395
20180530,20,36876
20180530,21,16116
20180530,22,6749
20180530,23,2535
20180531,00,1049
20180531,01,183
20180531,02,156
20180531,03,40
20180531,04,135
20180531,05,878
20180531,06,4204
20180531,07,44687
20180531,08,416528
20180531,09,931242
20180531,10,997801
20180531,11,783953
20180531,12,510222
20180531,13,324382
20180531,14,360309
20180531,15,470229
20180531,16,416204
20180531,17,284479
20180531,18,176203
20180531,19,88536
20180531,20,39407
20180531,21,17442
20180531,22,7319
20180531,23,2953
20180601,00,978
20180601,01,407
20180601,02,185
20180601,03,48
20180601,04,140
20180601,05,778
20180601,06,4955
20180601,07,53042
20180601,08,471203
20180601,09,945481
20180601,10,987741
20180601,11,745018
20180601,12,480710
20180601,13,307554
20180601,14,343965
20180601,15,442819
20180601,16,398288
20180601,17,269922
20180601,18,163430
20180601,19,81835
20180601,20,39307
20180601,21,18085
20180601,22,6458
20180601,23,2674
20180602,00,1356
20180602,01,261
20180602,02,251
20180602,03,134
20180602,04,184
20180602,05,848
20180602,06,4882
20180602,07,50785
20180602,08,440483
20180602,09,912188
20180602,10,974630
20180602,11,763529
20180602,12,478831
20180602,13,320751
20180602,14,377619
20180602,15,514335
20180602,16,473322
20180602,17,316927
20180602,18,184445
20180602,19,95699
20180602,20,45937
20180602,21,20847
20180602,22,8239
20180602,23,3279
20180603,00,1224
20180603,01,387
20180603,02,177
20180603,03,213
20180603,04,224
20180603,05,1033
20180603,06,4547
20180603,07,45945
20180603,08,418249
20180603,09,930107
20180603,10,1019451
20180603,11,817394
20180603,12,533726
20180603,13,356969
20180603,14,391156
20180603,15,544090
20180603,16,522700
20180603,17,356010
20180603,18,209502
20180603,19,108953
20180603,20,53111
20180603,21,23991
20180603,22,10119
20180603,23,3789
20180604,00,1704
20180604,01,481
20180604,02,202
20180604,03,106
20180604,04,320
20180604,05,1109
20180604,06,5291
20180604,07,49123
20180604,08,449856
20180604,09,963593
20180604,10,1043827
20180604,11,848799
20180604,12,607126
20180604,13,393464
20180604,14,382234
20180604,15,498142
20180604,16,470671
20180604,17,353378
20180604,18,241123
20180604,19,129541
20180604,20,62984
20180604,21,28695
20180604,22,11784
20180604,23,4528
20180605,00,1802
20180605,01,589
20180605,02,275
20180605,03,87
20180605,04,270
20180605,05,1159
20180605,06,4886
20180605,07,46436
20180605,08,450803
20180605,09,972879
20180605,10,1048797
20180605,11,829682
20180605,12,538379
20180605,13,349960
20180605,14,368115
20180605,15,485055
20180605,16,458595
20180605,17,333122
20180605,18,221920
20180605,19,115553
20180605,20,55051
20180605,21,25150
20180605,22,10091
20180605,23,3613
20180606,00,1578
20180606,01,570
20180606,02,183
20180606,03,67
20180606,04,156
20180606,05,1070
20180606,06,4508
20180606,07,49554
20180606,08,445762
20180606,09,932061
20180606,10,1007718
20180606,11,806987
20180606,12,538033
20180606,13,342493
20180606,14,365346
20180606,15,497027
20180606,16,474352
20180606,17,341491
20180606,18,226419
20180606,19,118264
20180606,20,57753
20180606,21,26036
20180606,22,10430
20180606,23,4190
20180607,00,1909
20180607,01,493
20180607,02,242
20180607,03,76
20180607,04,178
20180607,05,1173
20180607,06,4379
20180607,07,44793
20180607,08,417909
20180607,09,930616
20180607,10,1024139
20180607,11,827262
20180607,12,566673
20180607,13,365823
20180607,14,377639
20180607,15,507391
20180607,16,479329
20180607,17,351039
20180607,18,235092
20180607,19,129520
20180607,20,60033
20180607,21,26990
20180607,22,11666
20180607,23,4285
20180608,00,1704
20180608,01,752
20180608,02,439
20180608,03,290
20180608,04,272
20180608,05,1396
20180608,06,5008
20180608,07,46242
20180608,08,417054
20180608,09,909644
20180608,10,1002246
20180608,11,843889
20180608,12,581405
20180608,13,385840
20180608,14,389148
20180608,15,514115
20180608,16,482504
20180608,17,350812
20180608,18,236289
20180608,19,133557
20180608,20,68301
20180608,21,32394
20180608,22,14090
20180608,23,5653
20180609,00,2902
20180609,01,1124
20180609,02,351
20180609,03,119
20180609,04,144
20180609,05,900
20180609,06,5013
20180609,07,46841
20180609,08,412933
20180609,09,902297
20180609,10,1018432
20180609,11,833761
20180609,12,551650
20180609,13,363252
20180609,14,389954
20180609,15,520861
20180609,16,489175
20180609,17,334065
20180609,18,193803
20180609,19,100149
20180609,20,51682
20180609,21,24332
20180609,22,10892
20180609,23,5149
20180610,00,2109
20180610,01,1040
20180610,02,267
20180610,03,211
20180610,04,212
20180610,05,1056
20180610,06,5859
20180610,07,52061
20180610,08,424766
20180610,09,888052
20180610,10,975530
20180610,11,787862
20180610,12,508767
20180610,13,338485
20180610,14,378162
20180610,15,493084
20180610,16,461276
20180610,17,307643
20180610,18,181606
20180610,19,97310
20180610,20,48091
20180610,21,22631
20180610,22,11120
20180610,23,4286
20180611,00,1981
20180611,01,595
20180611,02,374
20180611,03,255
20180611,04,383
20180611,05,1273
20180611,06,7042
20180611,07,62662
20180611,08,485775
20180611,09,944266
20180611,10,991136
20180611,11,795290
20180611,12,544595
20180611,13,353042
20180611,14,361708
20180611,15,456093
20180611,16,420860
20180611,17,297250
20180611,18,191890
20180611,19,104568
20180611,20,50231
20180611,21,23312
20180611,22,11252
20180611,23,4319
20180611,NULL,19
20180612,00,1625
20180612,01,1125
20180612,02,366
20180612,03,192
20180612,04,140
20180612,05,1189
20180612,06,5653
20180612,07,56841
20180612,08,485398
20180612,09,983008
20180612,10,1018560
20180612,11,811386
20180612,12,523437
20180612,13,332930
20180612,14,361347
20180612,15,488355
20180612,16,451290
20180612,17,315058
20180612,18,198072
20180612,19,96864
20180612,20,46207
20180612,21,20950
20180612,22,9084
20180612,23,4512
20180613,00,1477
20180613,01,566
20180613,02,283
20180613,03,93
20180613,04,258
20180613,05,977
20180613,06,5411
20180613,07,53094
20180613,08,449141
20180613,09,952827
20180613,10,1044476
20180613,11,856934
20180613,12,572785
20180613,13,364658
20180613,14,380299
20180613,15,507554
20180613,16,487995
20180613,17,355160
20180613,18,233980
20180613,19,120041
20180613,20,57965
20180613,21,26182
20180613,22,11575
20180613,23,5635
20180614,00,2191
20180614,01,662
20180614,02,361
20180614,03,151
20180614,04,210
20180614,05,1338
20180614,06,5864
20180614,07,54239
20180614,08,451082
20180614,09,980911
20180614,10,1072007
20180614,11,880130
20180614,12,582264
20180614,13,361858
20180614,14,373424
20180614,15,518338
20180614,16,505421
20180614,17,365699
20180614,18,241167
20180614,19,127500
20180614,20,61063
20180614,21,27513
20180614,22,12412
20180614,23,5745
20180615,00,2172
20180615,01,933
20180615,02,552
20180615,03,125
20180615,04,133
20180615,05,1596
20180615,06,7122
20180615,07,55672
20180615,08,461229
20180615,09,991345
20180615,10,1070456
20180615,11,871461
20180615,12,574414
20180615,13,356515
20180615,14,371799
20180615,15,506149
20180615,16,480613
20180615,17,342893
20180615,18,212892
20180615,19,113914
20180615,20,56002
20180615,21,26614
20180615,22,11818
20180615,23,4742
20180616,00,2092
20180616,01,1201
20180616,02,271
20180616,03,277
20180616,04,430
20180616,05,1796
20180616,06,6975
20180616,07,64127
20180616,08,481266
20180616,09,952422
20180616,10,999219
20180616,11,777022
20180616,12,486490
20180616,13,312568
20180616,14,363274
20180616,15,500619
20180616,16,452674
20180616,17,301047
20180616,18,173993
20180616,19,88734
20180616,20,42905
20180616,21,23273
20180616,22,10233
20180616,23,4736
20180617,00,1707
20180617,01,990
20180617,02,357
20180617,03,248
20180617,04,284
20180617,05,1554
20180617,06,6931
20180617,07,58286
20180617,08,437972
20180617,09,930229
20180617,10,1022509
20180617,11,822575
20180617,12,532276
20180617,13,355154
20180617,14,385810
20180617,15,525573
20180617,16,497554
20180617,17,346985
20180617,18,207194
20180617,19,109590
20180617,20,58558
20180617,21,29516
20180617,22,13778
20180617,23,5314
20180618,00,2385
20180618,01,674
20180618,02,338
20180618,03,151
20180618,04,366
20180618,05,1966
20180618,06,9819
20180618,07,71827
20180618,08,477421
20180618,09,939391
20180618,10,1033282
20180618,11,837342
20180618,12,543259
20180618,13,365325
20180618,14,410370
20180618,15,526853
20180618,16,495741
20180618,17,351427
20180618,18,226343
20180618,19,129732
20180618,20,77687
20180618,21,47230
20180618,22,23946
20180618,23,9805
20180619,00,3802
20180619,01,1482
20180619,02,654
20180619,03,412
20180619,04,733
20180619,05,3597
20180619,06,16294
20180619,07,95460
20180619,08,550676
20180619,09,993269
20180619,10,1044335
20180619,11,855053
20180619,12,634036
20180619,13,441859
20180619,14,413382
20180619,15,510045
20180619,16,476573
20180619,17,367617
20180619,18,271047
20180619,19,168414
20180619,20,100611
20180619,21,56144
20180619,22,26420
20180619,23,10990
20180620,00,3783
20180620,01,1467
20180620,02,659
20180620,03,384
20180620,04,437
20180620,05,2662
20180620,06,12623
20180620,07,77119
20180620,08,475956
20180620,09,1003385
20180620,10,1089660
20180620,11,893547
20180620,12,611876
20180620,13,395654
20180620,14,402582
20180620,15,523754
20180620,16,517929
20180620,17,413109
20180620,18,305273
20180620,19,187771
20180620,20,98411
20180620,21,50881
20180620,22,23291
20180620,23,9991
20180621,00,3028
20180621,01,1066
20180621,02,839
20180621,03,164
20180621,04,302
20180621,05,2840
20180621,06,12446
20180621,07,72512
20180621,08,493109
20180621,09,1023074
20180621,10,1135679
20180621,11,959803
20180621,12,672985
20180621,13,434331
20180621,14,410584
20180621,15,547661
20180621,16,576298
20180621,17,476821
20180621,18,361838
20180621,19,225956
20180621,20,122542
20180621,21,61736
20180621,22,28065
20180621,23,11100
20180622,00,3086
20180622,01,1407
20180622,02,741
20180622,03,340
20180622,04,340
20180622,05,2527
20180622,06,12687
20180622,07,65982
20180622,08,461911
20180622,09,989977
20180622,10,1104271
20180622,11,954181
20180622,12,670603
20180622,13,433224
20180622,14,409099
20180622,15,529140
20180622,16,557257
20180622,17,456595
20180622,18,339669
20180622,19,204818
20180622,20,107850
20180622,21,56156
20180622,22,27909
20180622,23,10211
20180623,00,4178
20180623,01,1397
20180623,02,446
20180623,03,570
20180623,04,432
20180623,05,2702
20180623,06,11578
20180623,07,65150
20180623,08,448724
20180623,09,926159
20180623,10,1044081
20180623,11,870542
20180623,12,604935
20180623,13,408907
20180623,14,415003
20180623,15,540281
20180623,16,521879
20180623,17,373644
20180623,18,238849
20180623,19,137846
20180623,20,73670
20180623,21,38653
20180623,22,18947
20180623,23,7995
20180624,00,3134
20180624,01,1426
20180624,02,454
20180624,03,58
20180624,04,233
20180624,05,2376
20180624,06,9935
20180624,07,76233
20180624,08,514558
20180624,09,944376
20180624,10,1003916
20180624,11,783138
20180624,12,506195
20180624,13,336750
20180624,14,386251
20180624,15,501975
20180624,16,459378
20180624,17,302489
20180624,18,176410
20180624,19,98321
20180624,20,47833
20180624,21,24165
20180624,22,11438
20180624,23,5051
20180625,00,2647
20180625,01,1188
20180625,02,458
20180625,03,224
20180625,04,393
20180625,05,2069
20180625,06,9444
20180625,07,86493
20180625,08,569785
20180625,09,967189
20180625,10,976389
20180625,11,752806
20180625,12,507836
20180625,13,339034
20180625,14,363835
20180625,15,451823
20180625,16,392739
20180625,17,273060
20180625,18,171488
20180625,19,91923
20180625,20,42989
20180625,21,20559
20180625,22,9940
20180625,23,4196
20180626,00,1560
20180626,01,781
20180626,02,169
20180626,03,290
20180626,04,281
20180626,05,1354
20180626,06,9517
20180626,07,81333
20180626,08,565484
20180626,09,993263
20180626,10,993701
20180626,11,745714
20180626,12,455134
20180626,13,296221
20180626,14,353977
20180626,15,471320
20180626,16,425581
20180626,17,281403
20180626,18,167115
20180626,19,84503
20180626,20,40203
20180626,21,18992
20180626,22,8151
20180626,23,3526
20180627,00,1463
20180627,01,407
20180627,02,146
20180627,03,129
20180627,04,319
20180627,05,1408
20180627,06,8675
20180627,07,74535
20180627,08,552286
20180627,09,1029470
20180627,10,1039368
20180627,11,796452
20180627,12,495350
20180627,13,305996
20180627,14,361402
20180627,15,501973
20180627,16,463606
20180627,17,311251
20180627,18,181625
20180627,19,90975
20180627,20,41719
20180627,21,20141
20180627,22,7772
20180627,23,3533
20180628,00,1097
20180628,01,435
20180628,02,175
20180628,03,82
20180628,04,138
20180628,05,1239
20180628,06,8172
20180628,07,71833
20180628,08,538811
20180628,09,995269
20180628,10,1027451
20180628,11,801086
20180628,12,514889
20180628,13,323594
20180628,14,370585
20180628,15,521846
20180628,16,476053
20180628,17,323266
20180628,18,191351
20180628,19,93928
20180628,20,42721
20180628,21,19564
20180628,22,8140
20180628,23,2917
20180629,00,1177
20180629,01,396
20180629,02,262
20180629,03,109
20180629,04,171
20180629,05,1232
20180629,06,7621
20180629,07,69989
20180629,08,538175
20180629,09,1022915
20180629,10,1055437
20180629,11,820991
20180629,12,527986
20180629,13,338074
20180629,14,373395
20180629,15,512408
20180629,16,473625
20180629,17,316043
20180629,18,189811
20180629,19,95434
20180629,20,43259
20180629,21,19023
20180629,22,7927
20180629,23,2950
20180630,00,1450
20180630,01,579
20180630,02,182
20180630,03,84
20180630,04,106
20180630,05,1340
20180630,06,8035
20180630,07,71131
20180630,08,520246
20180630,09,992962
20180630,10,1022311
20180630,11,784986
20180630,12,490672
20180630,13,331129
20180630,14,382472
20180630,15,516451
20180630,16,477566
20180630,17,304466
20180630,18,167281
20180630,19,78432
20180630,20,34390
20180630,21,16676
20180630,22,6573
20180630,23,2589
20180701,00,1200
20180701,01,318
20180701,02,109
20180701,03,71
20180701,04,317
20180701,05,1192
20180701,06,6993
20180701,07,69859
20180701,08,505123
20180701,09,945257
20180701,10,992465
20180701,11,746110
20180701,12,459306
20180701,13,313358
20180701,14,371958
20180701,15,500677
20180701,16,456050
20180701,17,285728
20180701,18,156739
20180701,19,74023
20180701,20,34335
20180701,21,15866
20180701,22,6867
20180701,23,3340
20180702,00,1041
20180702,01,404
20180702,02,166
20180702,03,104
20180702,04,172
20180702,05,1381
20180702,06,7720
20180702,07,82945
20180702,08,566076
20180702,09,984305
20180702,10,983125
20180702,11,759446
20180702,12,497483
20180702,13,329464
20180702,14,357909
20180702,15,464643
20180702,16,418012
20180702,17,281220
20180702,18,169262
20180702,19,84205
20180702,20,40866
20180702,21,17486
20180702,22,7975
20180702,23,2863
20180703,00,1176
20180703,01,529
20180703,02,145
20180703,03,95
20180703,04,138
20180703,05,1031
20180703,06,6573
20180703,07,76778
20180703,08,564593
20180703,09,1022018
20180703,10,1032840
20180703,11,780785
20180703,12,484436
20180703,13,319427
20180703,14,372851
20180703,15,493207
20180703,16,436323
20180703,17,283811
20180703,18,165140
20180703,19,80675
20180703,20,36116
20180703,21,16122
20180703,22,7245
20180703,23,2571
20180704,00,816
20180704,01,599
20180704,02,110
20180704,03,130
20180704,04,264
20180704,05,973
20180704,06,6669
20180704,07,71861
20180704,08,557498
20180704,09,1034292
20180704,10,1055295
20180704,11,815578
20180704,12,511303
20180704,13,324664
20180704,14,369581
20180704,15,506592
20180704,16,472809
